University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
Auburn University,AU,4,,,,ECON,2027,Honors Principles of Microeconomics,3,No,yes,
Auburn University,AU,4,,,,GEOG,1017,Honors World Regional Geography,3,No,yes,
Auburn University,AU,4,,,,HIST,1017,Honors World History I,3,No,yes,
Auburn University,AU,4,,,,HIST,1027,Honors World History II,3,No,yes,
Auburn University,AU,4,,,,HIST,1210,Technology and Civilization I,3,No,yes,
Auburn University,AU,4,,,,HIST,1217,Honors Technology and Civilization I,3,No,yes,
Auburn University,AU,4,,,,HIST,1220,Technology and Civilization II,3,No,yes,
Auburn University,AU,4,,,,HIST,1227,Honors Technology and Civilization II,3,No,yes,
Auburn University,AU,4,,,,HONR,1007,Honors Interdisc Sym on Technology & Culture I,6,No,yes,HONR 1007 and HONR 1017 are both 6 semester hour courses. Each course would fulfill 3 semester hours of humanities in AREA II and 3 semester hours of social and behavioral sciences in AREA IV.
Auburn University,AU,4,,,,HONR,1017,Honors Interdisc Sym on Technology & Culture II,6,No,yes,HONR 1007 and HONR 1017 are both 6 semester hour courses. Each course would fulfill 3 semester hours of humanities in AREA II and 3 semester hours of social and behavioral sciences in AREA IV.
Auburn University,AU,4,,,,HONR,1027,Honors Interdisc Sym Sustainability & Our World I,3,No,yes,
Auburn University,AU,4,,,,HONR,1037,Honors Interdisc Sym Sustainability & Our World II,3,No,yes,
Auburn University,AU,4,,,,HONR,2727,Honors Human Odyssey II,3,No,yes,
Auburn University,AU,4,,,,POLI,1027,Honors Political Economy,3,No,yes,
Auburn University,AU,4,,,,POLI,1020,Political Economy,3,No,yes,
Auburn University,AU,4,,,,POLI,1027,Honors Political Economy,3,No,yes,
Auburn University,AU,4,,,,POLI,1050,Global Politics and Issues,3,No,yes,
Auburn University,AU,4,,,,POLI,1093,American Gov. in a Multicultural World (Distance),3,No,yes,
Auburn University,AU,4,,,,SOCY,1007,Honors Sociology: Global Perspective,3,No,yes,
Auburn University,AU,4,,,,UNIV,2717,Honors Human Odyssey: Science and Humanities I,3,No,yes,
Auburn University,AU,4,,,,UNIV,2720,Human Odyssey II,3,No,yes,
Auburn University,AU,4,,,,UNIV,2727,Honors Human Odyssey: Science and Humanities II,3,No,yes,
