University,University Short Name,Area,ACCS Coures Prefix,ACCS Course Number,ACCS Course Title,University Equivalent Course Prefix,University Equivalent Course Number,University Course Title,Univeristy Course Hours,Lab,Approved,Notes
University of Alabama,UA,3,,,,AY,204,Solar System Astronomy,3,Yes,yes,
University of Alabama,UA,3,,,,BSC,118,Honors General Biology I,4,Yes,yes,
University of Alabama,UA,3,,,,BSC,120,Honors General Biology II,4,Yes,yes,
University of Alabama,UA,3,,,,CH,117,Honors General Chemistry I,4,Yes,yes,
University of Alabama,UA,3,,,,CH,118,Honors General Chemistry II,4,Yes,yes,
University of Alabama,UA,3,,,,GEO,105,Sustainable Earth,4,Yes,yes,
University of Alabama,UA,3,,,,MATH,145,Honors Calculus I,4,No,yes,
University of Alabama,UA,3,,,,MATH,146,Honors Calculus II,4,No,yes,
University of Alabama,UA,3,,,,MATH,247,Honors Calculus III,4,No,yes,
University of Alabama,UA,3,,,,NEW,243,The Lab Experience in Physical/Biological Science,4,Yes,yes,
University of Alabama,UA,3,,,,PH,253&255,Introduction to Modern Physics,4,Yes,yes,
University of Alabama,UA,4,,,,AAST,201,Introduction to African American Studies,3,No,yes,
University of Alabama,UA,4,,,,AMS,201,Introduction to African American Studies,3,No,yes,
University of Alabama,UA,4,,,,ANT,103,Great Discoveries in Archaeology,3,No,yes,
University of Alabama,UA,4,,,,ANT,210,Language and Culture,3,No,yes,
University of Alabama,UA,4,,,,COM,101,Principles of Human Communication,3,No,yes,
University of Alabama,UA,4,,,,HY,105,Western Civilization to 1648 Honors I,3,No,yes,
University of Alabama,UA,4,,,,HY,106,Western Civilization Since 1648 Honors II,3,No,yes,
University of Alabama,UA,4,,,,HY,107,American Civilization to 1865 Honors I,3,No,yes,
University of Alabama,UA,4,,,,HY,108,American Civilization to 1865 Honors II,3,No,yes,
University of Alabama,UA,4,,,,NEW,237,Social Science I - Civic Effectiveness,4,No,yes,
University of Alabama,UA,4,,,,NEW,273,Cooperation and Conflict,4,No,yes,
